search_date,day_of_week,location,hotel_id,hotel_name,price,currency,rating,address,city_code,latitude,longitude,distance_from_center,amenities,room_type,board_type,altitude,canton,destination_type,distance_to_airport_km,month,quarter,week_of_year,day_of_year,is_weekend,season,is_public_holiday,is_school_vacation,temp_avg,temp_min,temp_max,precipitation_mm,snow_depth_cm,sunshine_hours,is_ski_season,hotel_chain,is_chain_hotel
12.01.2026,Monday,Genf,RTGVARES,Résidence Studio Genève Centre,128.39,CHF,3.2,"Marktplatz 65, Genf",GVA,46.2117,6.14696,0.86,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,0.6,-5.7,3.6,4.7,0,2.9,FALSE,Independent,FALSE
12.01.2026,Monday,Interlaken,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,274.78,CHF,4.2,"Poststrasse 13, Interlaken",ZRH,47.37503,8.54445,92.36,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,10,1,1,3,12,FALSE,Winter,FALSE,FALSE,-1.4,-5.5,5,2.3,0,3.5,TRUE,Best Western,TRUE
12.01.2026,Monday,Interlaken,MCZRHDTM,Zurich Marriott Hotel,496.4,CHF,4.4,"Marktplatz 40, Interlaken",ZRH,47.38247,8.54026,92.87,"WiFi,Restaurant,Room Service",DELUXE_ROOM,ROOM_ONLY,570,Bern,mountain_resort,9.2,1,1,3,12,FALSE,Winter,FALSE,FALSE,0.1,-4.4,6.4,0.6,0,3.5,TRUE,Marriott,TRUE
12.01.2026,Monday,Interlaken,ONZRHCTY,HOTEL CITY,231.94,CHF,4,"Bahnhofstrasse 33, Interlaken",ZRH,47.37474,8.53611,91.98,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,570,Bern,mountain_resort,10.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,-1,-4.8,2.8,0,0,0.5,TRUE,Independent,FALSE
12.01.2026,Monday,Interlaken,XKZRH001,Hotel du Lac,121.79,CHF,2.7,"Poststrasse 98, Interlaken",ZRH,47.36649,8.53675,91.25,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,11,1,1,3,12,FALSE,Winter,FALSE,FALSE,-2.3,-6.1,4.6,0.7,0,0.7,TRUE,Independent,FALSE
12.01.2026,Monday,Lausanne,ICGVAICA,INTERCONTINENTAL GENEVA,389.98,CHF,4.4,"Bahnhofstrasse 30, Lausanne",GVA,46.22461,6.13268,50.46,"WiFi,24h Reception,Luggage Storage",COMFORT_ROOM,ROOM_ONLY,495,Vaud,city,2.4,1,1,3,12,FALSE,Winter,FALSE,FALSE,2,-3.8,8.1,5.3,0,2.3,FALSE,IHG (InterContinental),TRUE
12.01.2026,Monday,Lausanne,RTGVAGAR,ibis Geneve Centre Gare,128.12,CHF,3,"Poststrasse 5, Lausanne",GVA,46.20765,6.13827,51.39,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,3,-0.9,7,2.1,0,3.6,FALSE,Accor (ibis),TRUE
12.01.2026,Monday,Lausanne,RTGVARES,Résidence Studio Genève Centre,116.37,CHF,2.8,"Marktplatz 21, Lausanne",GVA,46.2117,6.14696,50.59,"WiFi,Restaurant,Room Service",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,2.3,-1.6,6.4,0,0,2.8,FALSE,Independent,FALSE
12.01.2026,Monday,Luzern,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,232.44,CHF,3.7,"Bahnhofstrasse 59, Luzern",ZRH,47.37503,8.54445,40.25,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,10,1,1,3,12,FALSE,Winter,FALSE,FALSE,2.5,-2.3,7.3,3,0,3.2,FALSE,Best Western,TRUE
12.01.2026,Monday,Luzern,MCZRHDTM,Zurich Marriott Hotel,410.08,CHF,4.6,"Hauptstrasse 18, Luzern",ZRH,47.38247,8.54026,40.86,"WiFi,24h Reception,Luggage Storage",DELUXE_ROOM,ROOM_ONLY,435,Lucerne,city,9.2,1,1,3,12,FALSE,Winter,FALSE,FALSE,0.5,-5.6,5.2,3.5,0,1.5,FALSE,Marriott,TRUE
12.01.2026,Monday,Luzern,ONZRHCTY,HOTEL CITY,199.72,CHF,3.6,"Marktplatz 58, Luzern",ZRH,47.37474,8.53611,39.95,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,435,Lucerne,city,10.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,-2.4,-5.5,0.6,4.5,0,2.1,FALSE,Independent,FALSE
12.01.2026,Monday,Luzern,XKZRH001,Hotel du Lac,100.13,CHF,2.9,"Poststrasse 17, Luzern",ZRH,47.36649,8.53675,39.14,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,11,1,1,3,12,FALSE,Winter,FALSE,FALSE,0.5,-5.4,5.5,3.6,0,2.7,FALSE,Independent,FALSE
12.01.2026,Monday,St. Gallen,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,224.16,CHF,3.7,"Bahnhofstrasse 22, St. Gallen",ZRH,47.37503,8.54445,62.88,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,675,St. Gallen,city,10,1,1,3,12,FALSE,Winter,FALSE,FALSE,-0.6,-5.1,2.7,4.2,0,4,FALSE,Best Western,TRUE
12.01.2026,Monday,St. Gallen,MCZRHDTM,Zurich Marriott Hotel,379.73,CHF,4.2,"Bahnhofstrasse 84, St. Gallen",ZRH,47.38247,8.54026,63.12,"WiFi,Parking,Breakfast",DELUXE_ROOM,ROOM_ONLY,675,St. Gallen,city,9.2,1,1,3,12,FALSE,Winter,FALSE,FALSE,-2.8,-7.9,1,3.8,0,0.5,FALSE,Marriott,TRUE
12.01.2026,Monday,St. Gallen,ONZRHCTY,HOTEL CITY,199.18,CHF,3.2,"Poststrasse 48, St. Gallen",ZRH,47.37474,8.53611,63.51,"WiFi,Gym,Pool,Spa",BUDGET_ROOM,ROOM_ONLY,675,St. Gallen,city,10.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,-0.8,-5.9,6,2.3,0,1.2,FALSE,Independent,FALSE
12.01.2026,Monday,St. Gallen,XKZRH001,Hotel du Lac,101.91,CHF,2.9,"Poststrasse 85, St. Gallen",ZRH,47.36649,8.53675,63.55,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,675,St. Gallen,city,11,1,1,3,12,FALSE,Winter,FALSE,FALSE,-2.7,-8.1,1,3.1,0,1.1,FALSE,Independent,FALSE
12.01.2026,Monday,St. Moritz,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,420.52,CHF,4.5,"Marktplatz 12, St. Moritz",ZRH,47.37503,8.54445,138.28,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,1856,Graubuenden,alpine_ski_resort,10,1,1,3,12,FALSE,Winter,FALSE,FALSE,-5.3,-10.3,-2.2,1.9,60,2.8,TRUE,Best Western,TRUE
12.01.2026,Monday,St. Moritz,MCZRHDTM,Zurich Marriott Hotel,733.84,CHF,4.5,"Poststrasse 25, St. Moritz",ZRH,47.38247,8.54026,139.08,"WiFi,Parking,Breakfast",DELUXE_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,9.2,1,1,3,12,FALSE,Winter,FALSE,FALSE,-7.7,-11.1,-1.8,7.1,113,0.7,TRUE,Marriott,TRUE
12.01.2026,Monday,St. Moritz,ONZRHCTY,HOTEL CITY,360.64,CHF,4.5,"Kirchgasse 72, St. Moritz",ZRH,47.37474,8.53611,138.7,"WiFi,Parking,Restaurant,Bar",BUDGET_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,10.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,-9.4,-13.3,-4.3,0.8,122,3.6,TRUE,Independent,FALSE
12.01.2026,Monday,St. Moritz,XKZRH001,Hotel du Lac,176.94,CHF,3.5,"Kirchgasse 42, St. Moritz",ZRH,47.36649,8.53675,138.03,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,1856,Graubuenden,alpine_ski_resort,11,1,1,3,12,FALSE,Winter,FALSE,FALSE,-5,-11.1,-1.4,1.5,92,2.2,TRUE,Independent,FALSE
12.01.2026,Monday,Winterthur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,235.39,CHF,3.8,"Hauptstrasse 89, Winterthur",ZRH,47.37503,8.54445,20.79,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,439,Zurich,city,10,1,1,3,12,FALSE,Winter,FALSE,FALSE,3.4,-0.8,10,1.3,0,3.7,FALSE,Best Western,TRUE
12.01.2026,Monday,Winterthur,MCZRHDTM,Zurich Marriott Hotel,394.76,CHF,4.5,"Marktplatz 83, Winterthur",ZRH,47.38247,8.54026,20.48,"WiFi,Parking,Restaurant,Bar",DELUXE_ROOM,ROOM_ONLY,439,Zurich,city,9.2,1,1,3,12,FALSE,Winter,FALSE,FALSE,2,-2.5,5.6,0.3,0,3.4,FALSE,Marriott,TRUE
12.01.2026,Monday,Winterthur,ONZRHCTY,HOTEL CITY,198.21,CHF,3.3,"Poststrasse 32, Winterthur",ZRH,47.37474,8.53611,21.28,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,439,Zurich,city,10.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,-1.2,-4.2,5.2,1,0,2.8,FALSE,Independent,FALSE
12.01.2026,Monday,Winterthur,XKZRH001,Hotel du Lac,98.2,CHF,2.9,"Bahnhofstrasse 20, Winterthur",ZRH,47.36649,8.53675,21.86,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,439,Zurich,city,11,1,1,3,12,FALSE,Winter,FALSE,FALSE,-0.9,-6.7,3.4,0.3,0,0.7,FALSE,Independent,FALSE
12.01.2026,Monday,Zermatt,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,395.45,CHF,4.6,"Poststrasse 25, Zermatt",ZRH,47.37503,8.54445,162.35,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,1620,Valais,alpine_ski_resort,10,1,1,3,12,FALSE,Winter,FALSE,FALSE,-9.1,-16.1,-4.5,3.8,111,0.6,TRUE,Best Western,TRUE
12.01.2026,Monday,Zermatt,MCZRHDTM,Zurich Marriott Hotel,724.91,CHF,4.4,"Bahnhofstrasse 64, Zermatt",ZRH,47.38247,8.54026,163,"WiFi,Parking,Restaurant,Bar",DELUXE_ROOM,ROOM_ONLY,1620,Valais,alpine_ski_resort,9.2,1,1,3,12,FALSE,Winter,FALSE,FALSE,-4.9,-8.7,1.9,2.5,37,3.5,TRUE,Marriott,TRUE
12.01.2026,Monday,Zermatt,ONZRHCTY,HOTEL CITY,363.33,CHF,4.8,"Poststrasse 18, Zermatt",ZRH,47.37474,8.53611,162.08,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,1620,Valais,alpine_ski_resort,10.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,-5.6,-9.3,-1.3,1,108,1.9,TRUE,Independent,FALSE
12.01.2026,Monday,Zermatt,XKZRH001,Hotel du Lac,178.52,CHF,3.7,"Kirchgasse 41, Zermatt",ZRH,47.36649,8.53675,161.25,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,1620,Valais,alpine_ski_resort,11,1,1,3,12,FALSE,Winter,FALSE,FALSE,-9.4,-13.1,-2.6,0,79,3.2,TRUE,Independent,FALSE
12.01.2026,Monday,Zuerich,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,231.43,CHF,3.8,"Hauptstrasse 49, Zuerich",ZRH,47.37503,8.54445,0.29,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,408,Zurich,city,10,1,1,3,12,FALSE,Winter,FALSE,FALSE,-2,-6.6,1.2,5.7,0,0.3,FALSE,Best Western,TRUE
12.01.2026,Monday,Zuerich,MCZRHDTM,Zurich Marriott Hotel,377.66,CHF,4.4,"Kirchgasse 59, Zuerich",ZRH,47.38247,8.54026,0.63,"WiFi,24h Reception,Luggage Storage",DELUXE_ROOM,ROOM_ONLY,408,Zurich,city,9.2,1,1,3,12,FALSE,Winter,FALSE,FALSE,2.5,-3,7.8,2.3,0,2.6,FALSE,Marriott,TRUE
12.01.2026,Monday,Zuerich,ONZRHCTY,HOTEL CITY,206.7,CHF,3.5,"Bahnhofstrasse 81, Zuerich",ZRH,47.37474,8.53611,0.48,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,408,Zurich,city,10.1,1,1,3,12,FALSE,Winter,FALSE,FALSE,2.6,-1.9,7.8,2.4,0,3.3,FALSE,Independent,FALSE
12.01.2026,Monday,Zuerich,XKZRH001,Hotel du Lac,95.91,CHF,2.8,"Bahnhofstrasse 97, Zuerich",ZRH,47.36649,8.53675,1.22,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,408,Zurich,city,11,1,1,3,12,FALSE,Winter,FALSE,FALSE,1,-3.9,5.3,2.4,0,2.7,FALSE,Independent,FALSE
19.01.2026,Monday,Arosa,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,409,CHF,4.5,"Hauptstrasse 67, Arosa",ZRH,47.37503,8.54445,107.47,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,1775,Graubuenden,alpine_ski_resort,10,1,1,4,19,FALSE,Winter,FALSE,FALSE,-7,-11.5,-0.8,0,208,2.1,TRUE,Best Western,TRUE
19.01.2026,Monday,Arosa,MCZRHDTM,Zurich Marriott Hotel,791.39,CHF,4.3,"Bahnhofstrasse 96, Arosa",ZRH,47.38247,8.54026,108.23,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,9.2,1,1,4,19,FALSE,Winter,FALSE,FALSE,-5.7,-9.8,-0.1,0,171,3.5,TRUE,Marriott,TRUE
19.01.2026,Monday,Arosa,ONZRHCTY,HOTEL CITY,355.41,CHF,4.5,"Hauptstrasse 70, Arosa",ZRH,47.37474,8.53611,107.95,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,10.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,-4,-10.1,1.7,0,159,0.8,TRUE,Independent,FALSE
19.01.2026,Monday,Arosa,XKZRH001,Hotel du Lac,171.28,CHF,3.6,"Bahnhofstrasse 36, Arosa",ZRH,47.36649,8.53675,107.36,"WiFi,Restaurant,Room Service",STANDARD_ROOM,BREAKFAST,1775,Graubuenden,alpine_ski_resort,11,1,1,4,19,FALSE,Winter,FALSE,FALSE,-5.6,-8.9,1.3,3.5,75,2,TRUE,Independent,FALSE
19.01.2026,Monday,Basel,RTBSLBAH,ibis Basel Bahnhof,110.34,CHF,2.9,"Poststrasse 68, Basel",BSL,47.54683,7.58427,1.46,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,260,Basel-Stadt,city,7.2,1,1,4,19,FALSE,Winter,FALSE,FALSE,3.1,-2.4,8.7,0,0,4,FALSE,Accor (ibis),TRUE
19.01.2026,Monday,Bern,BWBRN230,Best Western Plus Hotel Bern,211.61,CHF,3.6,"Bahnhofstrasse 24, Bern",BRN,46.94877,7.44633,0.12,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,542,Bern,city,5.5,1,1,4,19,FALSE,Winter,FALSE,FALSE,-2.5,-8.9,1.8,3.7,0,4.5,FALSE,Best Western,TRUE
19.01.2026,Monday,Chur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,242.56,CHF,3.9,"Marktplatz 8, Chur",ZRH,47.37503,8.54445,94.9,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,593,Graubuenden,city,10,1,1,4,19,FALSE,Winter,FALSE,FALSE,1.3,-5,6.7,1.2,0,4.2,FALSE,Best Western,TRUE
19.01.2026,Monday,Chur,MCZRHDTM,Zurich Marriott Hotel,505.2,CHF,4.7,"Bahnhofstrasse 86, Chur",ZRH,47.38247,8.54026,95.65,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,593,Graubuenden,city,9.2,1,1,4,19,FALSE,Winter,FALSE,FALSE,-2.5,-8.7,0.6,2.7,0,2.9,FALSE,Marriott,TRUE
19.01.2026,Monday,Chur,ONZRHCTY,HOTEL CITY,202.77,CHF,3.4,"Bahnhofstrasse 62, Chur",ZRH,47.37474,8.53611,95.38,"WiFi,Parking,Restaurant,Bar",BUDGET_ROOM,ROOM_ONLY,593,Graubuenden,city,10.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,3.1,-0.3,9.3,1.1,0,4.1,FALSE,Independent,FALSE
19.01.2026,Monday,Chur,XKZRH001,Hotel du Lac,104.73,CHF,3,"Hauptstrasse 31, Chur",ZRH,47.36649,8.53675,94.78,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,593,Graubuenden,city,11,1,1,4,19,FALSE,Winter,FALSE,FALSE,0.8,-2.5,5.3,0.3,0,1,FALSE,Independent,FALSE
19.01.2026,Monday,Genf,ICGVAICA,INTERCONTINENTAL GENEVA,390.14,CHF,4.5,"Marktplatz 12, Genf",GVA,46.22461,6.13268,2.39,"WiFi,Restaurant,Room Service",COMFORT_ROOM,ROOM_ONLY,375,Geneva,city,2.4,1,1,4,19,FALSE,Winter,FALSE,FALSE,-1.4,-5.4,3.3,4,0,1.2,FALSE,IHG (InterContinental),TRUE
19.01.2026,Monday,Genf,RTGVAGAR,ibis Geneve Centre Gare,140.31,CHF,3,"Hauptstrasse 3, Genf",GVA,46.20765,6.13827,0.52,"WiFi,Restaurant,Room Service",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,2.7,-3.8,6.2,2.1,0,1.4,FALSE,Accor (ibis),TRUE
19.01.2026,Monday,Genf,RTGVARES,Résidence Studio Genève Centre,128.52,CHF,2.9,"Poststrasse 9, Genf",GVA,46.2117,6.14696,0.86,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,1.5,-3.5,6,1.4,0,1,FALSE,Independent,FALSE
19.01.2026,Monday,Interlaken,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,284.98,CHF,4.1,"Kirchgasse 79, Interlaken",ZRH,47.37503,8.54445,92.36,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,10,1,1,4,19,FALSE,Winter,FALSE,FALSE,-2.5,-6.4,1,4.9,0,3,TRUE,Best Western,TRUE
19.01.2026,Monday,Interlaken,MCZRHDTM,Zurich Marriott Hotel,592.96,CHF,4.7,"Marktplatz 48, Interlaken",ZRH,47.38247,8.54026,92.87,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,570,Bern,mountain_resort,9.2,1,1,4,19,FALSE,Winter,FALSE,FALSE,-2.5,-5.9,3.4,0.1,0,1.3,TRUE,Marriott,TRUE
19.01.2026,Monday,Interlaken,ONZRHCTY,HOTEL CITY,241.39,CHF,3.7,"Bahnhofstrasse 93, Interlaken",ZRH,47.37474,8.53611,91.98,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,570,Bern,mountain_resort,10.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,-1.2,-4.9,4.2,1.4,0,2.1,TRUE,Independent,FALSE
19.01.2026,Monday,Interlaken,XKZRH001,Hotel du Lac,124.37,CHF,2.8,"Hauptstrasse 33, Interlaken",ZRH,47.36649,8.53675,91.25,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,11,1,1,4,19,FALSE,Winter,FALSE,FALSE,-0.9,-3.9,3.5,0,0,3.7,TRUE,Independent,FALSE
19.01.2026,Monday,Lausanne,ICGVAICA,INTERCONTINENTAL GENEVA,372.94,CHF,4.3,"Hauptstrasse 60, Lausanne",GVA,46.22461,6.13268,50.46,"WiFi,Parking,Breakfast",COMFORT_ROOM,ROOM_ONLY,495,Vaud,city,2.4,1,1,4,19,FALSE,Winter,FALSE,FALSE,-0.4,-6.5,3.9,2,0,3.7,FALSE,IHG (InterContinental),TRUE
19.01.2026,Monday,Lausanne,RTGVAGAR,ibis Geneve Centre Gare,139.53,CHF,2.8,"Hauptstrasse 17, Lausanne",GVA,46.20765,6.13827,51.39,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,2.2,-2.4,6.5,2,0,0.6,FALSE,Accor (ibis),TRUE
19.01.2026,Monday,Lausanne,RTGVARES,Résidence Studio Genève Centre,128.46,CHF,3,"Marktplatz 31, Lausanne",GVA,46.2117,6.14696,50.59,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,2.7,-2.4,6.9,3,0,1.5,FALSE,Independent,FALSE
19.01.2026,Monday,Luzern,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,239.72,CHF,4.1,"Marktplatz 2, Luzern",ZRH,47.37503,8.54445,40.25,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,10,1,1,4,19,FALSE,Winter,FALSE,FALSE,0,-5.3,6.1,0,0,2,FALSE,Best Western,TRUE
19.01.2026,Monday,Luzern,MCZRHDTM,Zurich Marriott Hotel,488.76,CHF,4.7,"Marktplatz 89, Luzern",ZRH,47.38247,8.54026,40.86,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,435,Lucerne,city,9.2,1,1,4,19,FALSE,Winter,FALSE,FALSE,3.3,-0.3,8.4,3.1,0,3.9,FALSE,Marriott,TRUE
19.01.2026,Monday,Luzern,ONZRHCTY,HOTEL CITY,199.45,CHF,3.3,"Kirchgasse 90, Luzern",ZRH,47.37474,8.53611,39.95,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,435,Lucerne,city,10.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,-0.4,-3.8,2.9,0.7,0,4.3,FALSE,Independent,FALSE
19.01.2026,Monday,Luzern,XKZRH001,Hotel du Lac,102.55,CHF,3.2,"Bahnhofstrasse 68, Luzern",ZRH,47.36649,8.53675,39.14,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,11,1,1,4,19,FALSE,Winter,FALSE,FALSE,2.1,-3.2,5.7,2.2,0,3.3,FALSE,Independent,FALSE
19.01.2026,Monday,St. Gallen,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,227.07,CHF,3.8,"Kirchgasse 55, St. Gallen",ZRH,47.37503,8.54445,62.88,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,675,St. Gallen,city,10,1,1,4,19,FALSE,Winter,FALSE,FALSE,2.1,-4.8,7,0,0,0.8,FALSE,Best Western,TRUE
19.01.2026,Monday,St. Gallen,MCZRHDTM,Zurich Marriott Hotel,479.83,CHF,4.4,"Poststrasse 39, St. Gallen",ZRH,47.38247,8.54026,63.12,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,675,St. Gallen,city,9.2,1,1,4,19,FALSE,Winter,FALSE,FALSE,-0.8,-5.7,3.3,2.2,0,3.4,FALSE,Marriott,TRUE
19.01.2026,Monday,St. Gallen,ONZRHCTY,HOTEL CITY,193.43,CHF,3.4,"Bahnhofstrasse 32, St. Gallen",ZRH,47.37474,8.53611,63.51,"WiFi,Parking,Restaurant,Bar",BUDGET_ROOM,ROOM_ONLY,675,St. Gallen,city,10.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,-0.2,-5.7,6.2,4.3,0,2.5,FALSE,Independent,FALSE
19.01.2026,Monday,St. Gallen,XKZRH001,Hotel du Lac,97.33,CHF,2.9,"Hauptstrasse 77, St. Gallen",ZRH,47.36649,8.53675,63.55,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,675,St. Gallen,city,11,1,1,4,19,FALSE,Winter,FALSE,FALSE,1.5,-4.3,5.2,5.7,0,3.3,FALSE,Independent,FALSE
19.01.2026,Monday,St. Moritz,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,393.12,CHF,4.5,"Kirchgasse 44, St. Moritz",ZRH,47.37503,8.54445,138.28,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,1856,Graubuenden,alpine_ski_resort,10,1,1,4,19,FALSE,Winter,FALSE,FALSE,-8.8,-12.8,-2.6,6.5,130,2.8,TRUE,Best Western,TRUE
19.01.2026,Monday,St. Moritz,MCZRHDTM,Zurich Marriott Hotel,800.79,CHF,4.8,"Hauptstrasse 35, St. Moritz",ZRH,47.38247,8.54026,139.08,"WiFi,Restaurant,Room Service",STANDARD_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,9.2,1,1,4,19,FALSE,Winter,FALSE,FALSE,-9.7,-13.8,-3.7,0.7,80,2.5,TRUE,Marriott,TRUE
19.01.2026,Monday,St. Moritz,ONZRHCTY,HOTEL CITY,333.5,CHF,3.8,"Kirchgasse 45, St. Moritz",ZRH,47.37474,8.53611,138.7,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,10.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,-7.6,-11.2,-1.5,1.9,99,4.2,TRUE,Independent,FALSE
19.01.2026,Monday,St. Moritz,XKZRH001,Hotel du Lac,168.32,CHF,3.3,"Bahnhofstrasse 81, St. Moritz",ZRH,47.36649,8.53675,138.03,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,1856,Graubuenden,alpine_ski_resort,11,1,1,4,19,FALSE,Winter,FALSE,FALSE,-5.2,-10.1,-0.8,0,48,3.7,TRUE,Independent,FALSE
19.01.2026,Monday,Winterthur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,230.21,CHF,4,"Marktplatz 33, Winterthur",ZRH,47.37503,8.54445,20.79,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,439,Zurich,city,10,1,1,4,19,FALSE,Winter,FALSE,FALSE,2.1,-2.8,5.4,0.3,0,0.7,FALSE,Best Western,TRUE
19.01.2026,Monday,Winterthur,ONZRHCTY,HOTEL CITY,211.51,CHF,3.7,"Poststrasse 83, Winterthur",ZRH,47.37474,8.53611,21.28,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,439,Zurich,city,10.1,1,1,4,19,FALSE,Winter,FALSE,FALSE,-1.9,-7.4,4,4.6,0,0.8,FALSE,Independent,FALSE
19.01.2026,Monday,Zermatt,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,413.95,CHF,4.6,"Poststrasse 7, Zermatt",ZRH,47.37503,8.54445,162.35,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,1620,Valais,alpine_ski_resort,10,1,1,4,19,FALSE,Winter,FALSE,FALSE,-6.3,-12.3,-1.2,0,80,4.3,TRUE,Best Western,TRUE
